,data size,granules number,relation type,ksi,accuracy
801,20000,200,t,0.2,0.5892
802,20000,200,t,0.25,0.7062
803,20000,200,t,0.3,0.58345
804,20000,200,t,0.35,0.63825
805,20000,200,t,0.4,0.85635
806,20000,200,t,0.45,0.70265
807,20000,200,t,0.5,0.74975
808,20000,200,t,0.55,0.58715
809,20000,200,t,0.6,0.8927
810,20000,200,t,0.65,0.50885
811,20000,200,t,0.7,0.86135
812,20000,200,t,0.75,0.57905
813,20000,200,t,0.8,0.6861
814,20000,200,t,0.85,0.81005
815,20000,200,t,0.9,0.75825
816,20000,200,t,0.95,0.91815
817,20000,200,e,0.05,0.866
818,20000,200,e,0.1,0.6381
819,20000,200,e,0.15,0.56205
820,20000,200,e,0.2,0.8931
821,20000,200,e,0.25,0.78225
822,20000,200,e,0.3,0.63825
823,20000,200,e,0.35,0.8578
824,20000,200,e,0.4,0.8206
825,20000,200,e,0.45,0.82315
826,20000,200,e,0.5,0.86135
827,20000,200,e,0.55,0.6861
828,20000,200,e,0.6,0.76835
829,20000,200,e,0.65,0.9225
830,20000,200,e,0.7,0.9115
831,20000,200,e,0.75,0.8708
832,20000,200,e,0.8,0.6877
833,20000,200,e,0.85,0.91995
834,20000,200,e,0.9,0.9788
835,20000,200,e,0.95,0.9113
836,20000,200,g,0.05,0.5925
837,20000,200,g,0.1,0.72305
838,20000,200,g,0.15,0.76335
839,20000,200,g,0.2,0.72075
840,20000,200,g,0.25,0.54315
841,20000,200,g,0.3,0.9277
842,20000,200,g,0.35,0.74155
843,20000,200,g,0.4,0.8867
844,20000,200,g,0.45,0.90955
845,20000,200,g,0.5,0.9217
846,20000,200,g,0.55,0.91435
847,20000,200,g,0.6,0.5757
848,20000,200,g,0.65,0.91415
849,20000,200,g,0.7,0.74415
850,20000,200,g,0.75,0.8655
851,20000,200,g,0.8,0.8541
852,20000,200,g,0.85,0.9262
853,20000,200,g,0.9,0.89755
854,20000,200,g,0.95,0.9178
855,30000,50,t,0.05,0.9799
856,30000,50,t,0.1,0.9799
857,30000,50,t,0.15,0.9799
858,30000,50,t,0.2,0.9799
859,30000,50,t,0.25,0.9799
860,30000,50,t,0.3,0.9799
861,30000,50,t,0.35,0.9799
862,30000,50,t,0.4,0.9799
863,30000,50,t,0.45,0.9799
864,30000,50,t,0.5,0.9799
865,30000,50,t,0.55,0.9799
866,30000,50,t,0.6,0.9799
867,30000,50,t,0.65,0.9799
868,30000,50,t,0.7,0.9799
869,30000,50,t,0.75,0.9799
870,30000,50,t,0.8,0.9799
871,30000,50,t,0.85,0.9799
872,30000,50,t,0.9,0.9799
873,30000,50,t,0.95,0.9799
874,30000,50,e,0.05,0.9799
875,30000,50,e,0.1,0.9799
876,30000,50,e,0.15,0.9799
877,30000,50,e,0.2,0.9799
878,30000,50,e,0.25,0.9799
879,30000,50,e,0.3,0.9799
880,30000,50,e,0.35,0.9799
881,30000,50,e,0.4,0.9799
882,30000,50,e,0.45,0.9799
883,30000,50,e,0.5,0.9799
884,30000,50,e,0.55,0.9799
885,30000,50,e,0.6,0.9799
886,30000,50,e,0.65,0.9799
887,30000,50,e,0.7,0.9407666666666666
888,30000,50,e,0.75,0.9799
889,30000,50,e,0.8,0.9799
890,30000,50,e,0.85,0.9799
891,30000,50,e,0.9,0.9799
892,30000,50,e,0.95,0.9799
893,30000,50,g,0.05,0.9799
894,30000,50,g,0.1,0.9799
895,30000,50,g,0.15,0.9799
896,30000,50,g,0.2,0.9799
897,30000,50,g,0.25,0.9799
898,30000,50,g,0.3,0.9799
899,30000,50,g,0.35,0.9799
900,30000,50,g,0.4,0.9799
901,30000,50,g,0.45,0.9799
902,30000,50,g,0.5,0.9799
903,30000,50,g,0.55,0.9799
904,30000,50,g,0.6,0.9799
905,30000,50,g,0.65,0.9799
906,30000,50,g,0.7,0.9799
907,30000,50,g,0.75,0.9799
908,30000,50,g,0.8,0.9799
909,30000,50,g,0.85,0.9799
910,30000,50,g,0.9,0.9677
911,30000,50,g,0.95,0.9799
912,30000,100,t,0.05,0.9799
913,30000,100,t,0.1,0.9799
914,30000,100,t,0.15,0.8324333333333334
915,30000,100,t,0.2,0.9799
916,30000,100,t,0.25,0.9799
917,30000,100,t,0.3,0.9799
918,30000,100,t,0.35,0.9799
919,30000,100,t,0.4,0.9799
920,30000,100,t,0.45,0.9799
921,30000,100,t,0.5,0.8617666666666667
922,30000,100,t,0.55,0.9799
923,30000,100,t,0.6,0.9799
924,30000,100,t,0.65,0.9799
925,30000,100,t,0.7,0.9799
926,30000,100,t,0.75,0.9799
927,30000,100,t,0.8,0.9799
928,30000,100,t,0.85,0.9799
929,30000,100,t,0.9,0.9799
930,30000,100,t,0.95,0.9799
931,30000,100,e,0.05,0.9799
932,30000,100,e,0.1,0.9799
933,30000,100,e,0.15,0.8324333333333334
934,30000,100,e,0.2,0.9799
935,30000,100,e,0.25,0.9799
936,30000,100,e,0.3,0.9799
937,30000,100,e,0.35,0.9799
938,30000,100,e,0.4,0.9799
939,30000,100,e,0.45,0.7909666666666667
940,30000,100,e,0.5,0.9799
941,30000,100,e,0.55,0.9799
942,30000,100,e,0.6,0.9799
943,30000,100,e,0.65,0.9799
944,30000,100,e,0.7,0.9799
945,30000,100,e,0.75,0.9799
946,30000,100,e,0.8,0.9799
947,30000,100,e,0.85,0.9799
948,30000,100,e,0.9,0.9799
949,30000,100,e,0.95,0.9418
950,30000,100,g,0.05,0.9799
951,30000,100,g,0.1,0.9799
952,30000,100,g,0.15,0.9799
953,30000,100,g,0.2,0.9799
954,30000,100,g,0.25,0.9799
955,30000,100,g,0.3,0.8066333333333333
956,30000,100,g,0.35,0.9799
957,30000,100,g,0.4,0.9799
958,30000,100,g,0.45,0.9799
959,30000,100,g,0.5,0.9799
960,30000,100,g,0.55,0.9799
961,30000,100,g,0.6,0.9799
962,30000,100,g,0.65,0.9799
963,30000,100,g,0.7,0.9799
964,30000,100,g,0.75,0.9799
965,30000,100,g,0.8,0.9799
966,30000,100,g,0.85,0.9799
967,30000,100,g,0.9,0.9799
968,30000,100,g,0.95,0.9799
969,30000,200,t,0.05,0.9799666666666667
970,30000,200,t,0.1,0.9799666666666667
971,30000,200,t,0.15,0.8632666666666666
972,30000,200,t,0.2,0.9799666666666667
973,30000,200,t,0.25,0.9799666666666667
974,30000,200,t,0.3,0.9799666666666667
975,30000,200,t,0.35,0.9799666666666667
976,30000,200,t,0.4,0.9799666666666667
977,30000,200,t,0.45,0.8544666666666667
978,30000,200,t,0.5,0.9799666666666667
979,30000,200,t,0.55,0.9799666666666667
980,30000,200,t,0.6,0.9799666666666667
981,30000,200,t,0.65,0.9799666666666667
982,30000,200,t,0.7,0.9799666666666667
983,30000,200,t,0.75,0.7687
984,30000,200,t,0.8,0.9799666666666667
985,30000,200,t,0.85,0.9799666666666667
986,30000,200,t,0.9,0.9799666666666667
987,30000,200,t,0.95,0.9142666666666667
988,30000,200,e,0.05,0.9799666666666667
989,30000,200,e,0.1,0.9799666666666667
990,30000,200,e,0.15,0.9799666666666667
991,30000,200,e,0.2,0.9799666666666667
992,30000,200,e,0.25,0.9799666666666667
993,30000,200,e,0.3,0.9276333333333333
994,30000,200,e,0.35,0.9107666666666666
995,30000,200,e,0.4,0.9799666666666667
996,30000,200,e,0.45,0.9799666666666667
997,30000,200,e,0.5,0.9799666666666667
998,30000,200,e,0.55,0.9799666666666667
999,30000,200,e,0.6,0.9479
1000,30000,200,e,0.65,0.9799666666666667
1001,30000,200,e,0.7,0.9799666666666667
1002,30000,200,e,0.75,0.8383666666666667
1003,30000,200,e,0.8,0.9799666666666667
1004,30000,200,e,0.85,0.9799666666666667
1005,30000,200,e,0.9,0.7734666666666666
1006,30000,200,e,0.95,0.9799666666666667
1007,30000,200,g,0.05,0.8997666666666667
1008,30000,200,g,0.1,0.9799666666666667
1009,30000,200,g,0.15,0.9799666666666667
1010,30000,200,g,0.2,0.9799666666666667
1011,30000,200,g,0.25,0.8713333333333333
1012,30000,200,g,0.3,0.9799666666666667
1013,30000,200,g,0.35,0.8857333333333334
1014,30000,200,g,0.4,0.8632333333333333
1015,30000,200,g,0.45,0.919
1016,30000,200,g,0.5,0.9799666666666667
1017,30000,200,g,0.55,0.9799666666666667
1018,30000,200,g,0.6,0.7191666666666666
1019,30000,200,g,0.65,0.8306333333333333
1020,30000,200,g,0.7,0.9799666666666667
1021,30000,200,g,0.75,0.8269333333333333
1022,30000,200,g,0.8,0.9799666666666667
1023,30000,200,g,0.85,0.9799666666666667
1024,30000,200,g,0.9,0.9799666666666667
1025,30000,200,g,0.95,0.6907666666666666
1026,40000,50,t,0.05,0.979925
1027,40000,50,t,0.1,0.979925
1028,40000,50,t,0.15,0.979925
1029,40000,50,t,0.2,0.979925
1030,40000,50,t,0.25,0.979925
1031,40000,50,t,0.3,0.979925
1032,40000,50,t,0.35,0.979925
1033,40000,50,t,0.4,0.979925
1034,40000,50,t,0.45,0.979925
1035,40000,50,t,0.5,0.979925
1036,40000,50,t,0.55,0.979925
1037,40000,50,t,0.6,0.979925
1038,40000,50,t,0.65,0.979925
1039,40000,50,t,0.7,0.979925
1040,40000,50,t,0.75,0.979925
1041,40000,50,t,0.8,0.979925
1042,40000,50,t,0.85,0.979925
1043,40000,50,t,0.9,0.979925
1044,40000,50,t,0.95,0.979925
1045,40000,50,e,0.05,0.979925
1046,40000,50,e,0.1,0.979925
1047,40000,50,e,0.15,0.979925
1048,40000,50,e,0.2,0.979925
1049,40000,50,e,0.25,0.979925
1050,40000,50,e,0.3,0.979925
1051,40000,50,e,0.35,0.979925
1052,40000,50,e,0.4,0.979925
1053,40000,50,e,0.45,0.979925
1054,40000,50,e,0.5,0.979925
1055,40000,50,e,0.55,0.979925
1056,40000,50,e,0.6,0.979925
1057,40000,50,e,0.65,0.979925
1058,40000,50,e,0.7,0.979925
1059,40000,50,e,0.75,0.979925
1060,40000,50,e,0.8,0.979925
1061,40000,50,e,0.85,0.979925
1062,40000,50,e,0.9,0.979925
1063,40000,50,e,0.95,0.979925
1064,40000,50,g,0.05,0.979925
1065,40000,50,g,0.1,0.979925
1066,40000,50,g,0.15,0.979925
1067,40000,50,g,0.2,0.979925
1068,40000,50,g,0.25,0.979925
1069,40000,50,g,0.3,0.979925
1070,40000,50,g,0.35,0.979925
1071,40000,50,g,0.4,0.979925
1072,40000,50,g,0.45,0.979925
1073,40000,50,g,0.5,0.979925
1074,40000,50,g,0.55,0.979925
1075,40000,50,g,0.6,0.979925
1076,40000,50,g,0.65,0.979925
1077,40000,50,g,0.7,0.979925
1078,40000,50,g,0.75,0.979925
1079,40000,50,g,0.8,0.979925
1080,40000,50,g,0.85,0.979925
1081,40000,50,g,0.9,0.979925
1082,40000,50,g,0.95,0.979925
1083,40000,100,t,0.05,0.979925
1084,40000,100,t,0.1,0.979925
1085,40000,100,t,0.15,0.979925
1086,40000,100,t,0.2,0.979925
1087,40000,100,t,0.25,0.979925
1088,40000,100,t,0.3,0.979925
1089,40000,100,t,0.35,0.979925
1090,40000,100,t,0.4,0.979925
1091,40000,100,t,0.45,0.979925
1092,40000,100,t,0.5,0.979925
1093,40000,100,t,0.55,0.979925
1094,40000,100,t,0.6,0.979925
1095,40000,100,t,0.65,0.979925
1096,40000,100,t,0.7,0.979925
1097,40000,100,t,0.75,0.979925
1098,40000,100,t,0.8,0.979925
1099,40000,100,t,0.85,0.979925
1100,40000,100,t,0.9,0.979925
1101,40000,100,t,0.95,0.979925
1102,40000,100,e,0.05,0.979925
1103,40000,100,e,0.1,0.979925
1104,40000,100,e,0.15,0.979925
1105,40000,100,e,0.2,0.979925
1106,40000,100,e,0.25,0.979925
1107,40000,100,e,0.3,0.979925
1108,40000,100,e,0.35,0.979925
1109,40000,100,e,0.4,0.979925
1110,40000,100,e,0.45,0.979925
1111,40000,100,e,0.5,0.979925
1112,40000,100,e,0.55,0.979925
1113,40000,100,e,0.6,0.979925
1114,40000,100,e,0.65,0.979925
1115,40000,100,e,0.7,0.979925
1116,40000,100,e,0.75,0.979925
1117,40000,100,e,0.8,0.979925
1118,40000,100,e,0.85,0.979925
1119,40000,100,e,0.9,0.979925
1120,40000,100,e,0.95,0.979925
1121,40000,100,g,0.05,0.979925
1122,40000,100,g,0.1,0.979925
1123,40000,100,g,0.15,0.979925
1124,40000,100,g,0.2,0.979925
1125,40000,100,g,0.25,0.979925
1126,40000,100,g,0.3,0.979925
1127,40000,100,g,0.35,0.979925
1128,40000,100,g,0.4,0.979925
1129,40000,100,g,0.45,0.979925
1130,40000,100,g,0.5,0.979925
1131,40000,100,g,0.55,0.979925
1132,40000,100,g,0.6,0.979925
1133,40000,100,g,0.65,0.979925
1134,40000,100,g,0.7,0.979925
1135,40000,100,g,0.75,0.979925
1136,40000,100,g,0.8,0.979925
1137,40000,100,g,0.85,0.979925
1138,40000,100,g,0.9,0.979925
1139,40000,100,g,0.95,0.979925
1140,40000,200,t,0.05,0.95005
1141,40000,200,t,0.1,0.97995
1142,40000,200,t,0.15,0.97995
1143,40000,200,t,0.2,0.97995
1144,40000,200,t,0.25,0.9426
1145,40000,200,t,0.3,0.97995
1146,40000,200,t,0.35,0.97995
1147,40000,200,t,0.4,0.97995
1148,40000,200,t,0.45,0.97995
1149,40000,200,t,0.5,0.8042
1150,40000,200,t,0.55,0.9385
1151,40000,200,t,0.6,0.97995
1152,40000,200,t,0.65,0.97995
1153,40000,200,t,0.7,0.97995
1154,40000,200,t,0.75,0.97995
1155,40000,200,t,0.8,0.927925
1156,40000,200,t,0.85,0.97995
1157,40000,200,t,0.9,0.97995
1158,40000,200,t,0.95,0.97995
1159,40000,200,e,0.05,0.95005
1160,40000,200,e,0.1,0.97995
1161,40000,200,e,0.15,0.97995
1162,40000,200,e,0.2,0.97995
1163,40000,200,e,0.25,0.97995
1164,40000,200,e,0.3,0.97995
1165,40000,200,e,0.35,0.97995
1166,40000,200,e,0.4,0.97995
1167,40000,200,e,0.45,0.97995
1168,40000,200,e,0.5,0.97995
1169,40000,200,e,0.55,0.97995
1170,40000,200,e,0.6,0.97995
1171,40000,200,e,0.65,0.97995
1172,40000,200,e,0.7,0.97995
1173,40000,200,e,0.75,0.97995
1174,40000,200,e,0.8,0.97995
1175,40000,200,e,0.85,0.97995
1176,40000,200,e,0.9,0.97995
1177,40000,200,e,0.95,0.97995
1178,40000,200,g,0.05,0.97995
1179,40000,200,g,0.1,0.97995
1180,40000,200,g,0.15,0.97995
1181,40000,200,g,0.2,0.97995
1182,40000,200,g,0.25,0.91105
1183,40000,200,g,0.3,0.97995
1184,40000,200,g,0.35,0.97995
1185,40000,200,g,0.4,0.97995
1186,40000,200,g,0.45,0.97995
1187,40000,200,g,0.5,0.97995
1188,40000,200,g,0.55,0.97995
1189,40000,200,g,0.6,0.97995
1190,40000,200,g,0.65,0.97995
1191,40000,200,g,0.7,0.97995
1192,40000,200,g,0.75,0.97995
1193,40000,200,g,0.8,0.97995
1194,40000,200,g,0.85,0.97995
1195,40000,200,g,0.9,0.97995
1196,40000,200,g,0.95,0.97995
1197,50000,50,t,0.05,0.99992
1198,50000,50,t,0.1,0.99992
1199,50000,50,t,0.15,0.99992
1200,50000,50,t,0.2,0.99992
1201,50000,50,t,0.25,0.99992
1202,50000,50,t,0.3,0.99992
1203,50000,50,t,0.35,0.99992
1204,50000,50,t,0.4,0.99992
1205,50000,50,t,0.45,0.99992
1206,50000,50,t,0.5,0.99992
1207,50000,50,t,0.55,0.99992
1208,50000,50,t,0.6,0.99992
1209,50000,50,t,0.65,0.99992
1210,50000,50,t,0.7,0.99992
1211,50000,50,t,0.75,0.99992
1212,50000,50,t,0.8,0.99992
1213,50000,50,t,0.85,0.99992
1214,50000,50,t,0.9,0.99992
1215,50000,50,t,0.95,0.99992
1216,50000,50,e,0.05,0.99992
1217,50000,50,e,0.1,0.99992
1218,50000,50,e,0.15,0.99992
1219,50000,50,e,0.2,0.99992
1220,50000,50,e,0.25,0.99992
1221,50000,50,e,0.3,0.99992
1222,50000,50,e,0.35,0.99992
1223,50000,50,e,0.4,0.99992
1224,50000,50,e,0.45,0.99992
1225,50000,50,e,0.5,0.99992
1226,50000,50,e,0.55,0.99992
1227,50000,50,e,0.6,0.99992
1228,50000,50,e,0.65,0.99992
1229,50000,50,e,0.7,0.99992
1230,50000,50,e,0.75,0.99992
1231,50000,50,e,0.8,0.99992
1232,50000,50,e,0.85,0.99992
1233,50000,50,e,0.9,0.99992
1234,50000,50,e,0.95,0.99992
1235,50000,50,g,0.05,0.99992
1236,50000,50,g,0.1,0.99992
1237,50000,50,g,0.15,0.99992
1238,50000,50,g,0.2,0.99992
1239,50000,50,g,0.25,0.99992
1240,50000,50,g,0.3,0.99992
1241,50000,50,g,0.35,0.99992
1242,50000,50,g,0.4,0.99992
1243,50000,50,g,0.45,0.99992
1244,50000,50,g,0.5,0.99992
1245,50000,50,g,0.55,0.99992
1246,50000,50,g,0.6,0.99992
1247,50000,50,g,0.65,0.99992
1248,50000,50,g,0.7,0.99992
1249,50000,50,g,0.75,0.99992
1250,50000,50,g,0.8,0.99992
1251,50000,50,g,0.85,0.99992
1252,50000,50,g,0.9,0.99992
1253,50000,50,g,0.95,0.99992
1254,50000,100,t,0.05,0.99996
1255,50000,100,t,0.1,0.99996
1256,50000,100,t,0.15,0.99996
1257,50000,100,t,0.2,0.99996
1258,50000,100,t,0.25,0.99996
1259,50000,100,t,0.3,0.99996
1260,50000,100,t,0.35,0.99996
1261,50000,100,t,0.4,0.99996
1262,50000,100,t,0.45,0.99996
1263,50000,100,t,0.5,0.99996
1264,50000,100,t,0.55,0.99996
1265,50000,100,t,0.6,0.99996
1266,50000,100,t,0.65,0.99996
1267,50000,100,t,0.7,0.99996
1268,50000,100,t,0.75,0.99996
1269,50000,100,t,0.8,0.99996
1270,50000,100,t,0.85,0.99996
1271,50000,100,t,0.9,0.99996
1272,50000,100,t,0.95,0.99996
1273,50000,100,e,0.05,0.99996
1274,50000,100,e,0.1,0.99996
1275,50000,100,e,0.15,0.99996
1276,50000,100,e,0.2,0.99996
1277,50000,100,e,0.25,0.99996
1278,50000,100,e,0.3,0.99996
1279,50000,100,e,0.35,0.99996
1280,50000,100,e,0.4,0.99996
1281,50000,100,e,0.45,0.99996
1282,50000,100,e,0.5,0.99996
1283,50000,100,e,0.55,0.99996
1284,50000,100,e,0.6,0.99996
1285,50000,100,e,0.65,0.99996
1286,50000,100,e,0.7,0.99996
1287,50000,100,e,0.75,0.99996
1288,50000,100,e,0.8,0.99996
1289,50000,100,e,0.85,0.99996
1290,50000,100,e,0.9,0.99996
1291,50000,100,e,0.95,0.99996
1292,50000,100,g,0.05,0.99996
1293,50000,100,g,0.1,0.99996
1294,50000,100,g,0.15,0.99996
1295,50000,100,g,0.2,0.99996
1296,50000,100,g,0.25,0.99996
1297,50000,100,g,0.3,0.99996
1298,50000,100,g,0.35,0.99996
1299,50000,100,g,0.4,0.99996
1300,50000,100,g,0.45,0.99996
1301,50000,100,g,0.5,0.99996
1302,50000,100,g,0.55,0.99996
1303,50000,100,g,0.6,0.99996
1304,50000,100,g,0.65,0.99996
1305,50000,100,g,0.7,0.99996
1306,50000,100,g,0.75,0.99996
1307,50000,100,g,0.8,0.99996
1308,50000,100,g,0.85,0.99996
1309,50000,100,g,0.9,0.99996
1310,50000,100,g,0.95,0.99996
1311,50000,200,t,0.05,1.0
1312,50000,200,t,0.1,1.0
1313,50000,200,t,0.15,1.0
1314,50000,200,t,0.2,1.0
1315,50000,200,t,0.25,1.0
1316,50000,200,t,0.3,1.0
1317,50000,200,t,0.35,1.0
1318,50000,200,t,0.4,1.0
1319,50000,200,t,0.45,1.0
1320,50000,200,t,0.5,1.0
1321,50000,200,t,0.55,1.0
1322,50000,200,t,0.6,0.878
1323,50000,200,t,0.65,1.0
1324,50000,200,t,0.7,1.0
1325,50000,200,t,0.75,0.91558
1326,50000,200,t,0.8,1.0
1327,50000,200,t,0.85,1.0
1328,50000,200,t,0.9,1.0
1329,50000,200,t,0.95,1.0
1330,50000,200,e,0.05,1.0
1331,50000,200,e,0.1,1.0
1332,50000,200,e,0.15,1.0
1333,50000,200,e,0.2,1.0
1334,50000,200,e,0.25,1.0
1335,50000,200,e,0.3,1.0
1336,50000,200,e,0.35,1.0
1337,50000,200,e,0.4,0.86722
1338,50000,200,e,0.45,1.0
1339,50000,200,e,0.5,1.0
1340,50000,200,e,0.55,1.0
1341,50000,200,e,0.6,1.0
1342,50000,200,e,0.65,1.0
1343,50000,200,e,0.7,1.0
1344,50000,200,e,0.75,1.0
1345,50000,200,e,0.8,1.0
1346,50000,200,e,0.85,0.91372
1347,50000,200,e,0.9,1.0
1348,50000,200,e,0.95,1.0
1349,50000,200,g,0.05,0.79512
1350,50000,200,g,0.1,1.0
1351,50000,200,g,0.15,1.0
1352,50000,200,g,0.2,1.0
1353,50000,200,g,0.25,1.0
1354,50000,200,g,0.3,1.0
1355,50000,200,g,0.35,1.0
1356,50000,200,g,0.4,1.0
1357,50000,200,g,0.45,1.0
1358,50000,200,g,0.5,1.0
1359,50000,200,g,0.55,1.0
1360,50000,200,g,0.6,1.0
1361,50000,200,g,0.65,1.0
1362,50000,200,g,0.7,1.0
1363,50000,200,g,0.75,1.0
1364,50000,200,g,0.8,1.0
1365,50000,200,g,0.85,1.0
1366,50000,200,g,0.9,0.99458
1367,50000,200,g,0.95,0.92136
